coral_id,code,type,search_term,cafi_size_mm,measurement,alt_size_mm,alt_measurement,photo_num,id_certainty,general_notes,identification_notes,worms_id,lowest_level,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,genus,species
FE-POC31D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 31D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC31D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 31D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC31D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 31D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC31D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 31D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC31D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 31D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC31D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown hermits 31D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,ECMA,echinoderm,Echinometra mathaei,NA,disc_width,NA,arm_length,unknown urchin 39D,certain,,,213383,species,Echinodermata,Echinozoa,NA,Echinoidea,Euechinoidea,Echinacea,Camarodonta,NA,Echinidea,Odontophora,Echinometridae,NA,Echinometra,Echinometra mathaei
FE-POC39D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,HADEs 39D,certain,gravid,,220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC39D,HABE,shrimp,Harpiliopsis beaupresii,NA,rostrum_to_tail,NA,,HADEs 39D,certain,,,220132,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis beaupresii
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,PASP,hermit,Pagurixus,NA,carapace_length,NA,,unknown snail and hermits 39D,certain,,"All small, clear with varying orange patterns, not all (if any) Idable to species. Some may not be Pagurixus, can't see in shells, but appears to be most common genus in Family so it's a reasonable guess",204996,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Paguridae,NA,Pagurixus,NA
FE-POC39D,MOZE,snail,Morula zebrina,NA,total_length,NA,,unknown snail and hermits 39D,revision_possible,,"spirals are a little tight and bumps a little more pronounced.. but does look like one MOZE reference photo; Black splotches, bulbous Muricid shape, thick concentric spirals",744853,species,Mollusca,NA,NA,Gastropoda,Caenogastropoda,NA,Neogastropoda,NA,NA,Muricoidea,Muricidae,Ergalataxinae,Morula,Morula zebrina
FE-POC39D,HIPP,shrimp,Hippolytidae,NA,rostrum_to_tail,NA,,unknown shrimps and ATDJs 39D,revision_possible,,"Striped body seems characteristic of some Hippolytidae, plus spike mohawk",106777,family,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae,NA,NA,NA
FE-POC39D,ATDJ,shrimp,Athanas djiboutensis,NA,rostrum_to_tail,NA,,unknown shrimps and ATDJs 39D,revision_possible,one gravid,"Athanas species difficult to distinguish, but genus is likely to be correct",210466,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
FE-POC39D,ATDJ,shrimp,Athanas djiboutensis,NA,rostrum_to_tail,NA,,unknown shrimps and ATDJs 39D,revision_possible,one gravid,"Athanas species difficult to distinguish, but genus is likely to be correct",210466,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Athanas,Athanas djiboutensis
FE-POC31,SYCH,shrimp,Synalpheus charon,NA,rostrum_to_tail,NA,,possible_SYCHs 31A,revision_possible,,"Red opaque shell, dark spots, very zig zaggy claw; worth getting expert opinion in case some are ALSI",210494,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
FE-POC31,SYCH,shrimp,Synalpheus charon,NA,rostrum_to_tail,NA,,possible_SYCHs 31A,revision_possible,,"Red opaque shell, dark spots, very zig zaggy claw; worth getting expert opinion in case some are ALSI",210494,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
FE-POC31,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,HASPs 31A,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC31,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,HASPs 31A,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC31,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,certain,,Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC31,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,certain,,Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC31,UNSP,amphipod,Unciola,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,certain,,Only amph in Biocode with solid red eyes,101474,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Aoroidea,Unciolidae,Unciolinae,Unciola,NA
FE-POC31,TALI,amphipod,Talitridae,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,uncertain,,Mostly going on eye. Alternate ID is Leucothoidae Family,101411,family,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Talitrida,Talitroidea,Talitridae,NA,NA,NA
FE-POC31,TALI,amphipod,Talitridae,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,uncertain,,Mostly going on eye. Alternate ID is Leucothoidae Family,101411,family,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Talitrida,Talitroidea,Talitridae,NA,NA,NA
FE-POC31,TALI,amphipod,Talitridae,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,uncertain,,Mostly going on eye. Alternate ID is Leucothoidae Family,101411,family,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Talitrida,Talitroidea,Talitridae,NA,NA,NA
FE-POC31,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,revision_possible,,"could be long_banded_claw_shrimp, worth a second opinion",107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC31,FECH,shrimp,Fennera chacei,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,revision_possible,gravid,"Body like FECH, markings gone from ethanol?",220125,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
FE-POC31,FECH,shrimp,Fennera chacei,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,revision_possible,gravid,"Body like FECH, markings gone from ethanol?",220125,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
FE-POC31,FECH,shrimp,Fennera chacei,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,revision_possible,gravid,"Body like FECH, markings gone from ethanol?",220125,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
FE-POC31,FECH,shrimp,Fennera chacei,NA,rostrum_to_tail,NA,,unknown shrimp and amphs 31A,revision_possible,gravid,"Body like FECH, markings gone from ethanol?",220125,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
FE-POC31,GOUN,fish,Gobiodon unicolor,NA,total_length,NA,standard_length,unknown shrimp and amphs 31A,revision_possible,,Could be a different gobiodon or paragobiodon species,276935,species,Chordata,Vertebrata,Gnathostomata,Actinopterygii,NA,NA,Perciformes,Gobioidei,NA,NA,Gobiidae,Gobiinae,Gobiodon,Gobiodon unicolor
FE-POC31,GAST,snail,Gastropoda,NA,total_length,NA,,unknown shrimp and amphs 31A,revision_possible,,Nothing looks even close in ref photos,101,class,Mollusca,NA,NA,Gastropoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FE-POC34,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,HASPs and unknown shrimp 34,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC34,HASP,shrimp,Harpiliopsis spinigera,NA,rostrum_to_tail,NA,,HASPs and unknown shrimp 34,certain,,,220130,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Harpiliopsis,Harpiliopsis spinigera
FE-POC34,FECH,shrimp,Fennera chacei,NA,rostrum_to_tail,NA,,HASPs and unknown shrimp 34,revision_possible,,"Body like FECH, markings gone from ethanol?",220125,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
FE-POC45,EUNI,worm,Eunicidae,NA,total_length,NA,,unknown worm and brittle 45,revision_possible,,,966,family,Annelida,NA,NA,Polychaeta,Errantia,NA,Eunicida,NA,NA,NA,Eunicidae,NA,NA,NA
FE-POC45,OPPE,echinoderm,Ophioconis permixta,NA,disc_width,NA,arm_length,unknown worm and brittle 45,revision_possible,,"Disc isn't a perfect match, maybe congener? Small spines, banding on arms, mottled appearance",238160,species,Echinodermata,Asterozoa,NA,Ophiuroidea,Myophiuroidea,Ophintegrida,Ophiacanthida,Ophiodermatina,NA,Ophiodermatoidea,Ophiomyxidae,NA,Ophioconis,Ophioconis permixta
FE-POC50,SYCH,shrimp,Synalpheus charon,NA,rostrum_to_tail,NA,,unknown snail and shrimp 50,revision_possible,,"Red opaque shell, dark spots, very zig zaggy claw; worth getting expert opinion in case some are ALSI",210494,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
FE-POC50,SYCH,shrimp,Synalpheus charon,NA,rostrum_to_tail,NA,,unknown snail and shrimp 50,revision_possible,,"Red opaque shell, dark spots, very zig zaggy claw; worth getting expert opinion in case some are ALSI",210494,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae,NA,Synalpheus,Synalpheus charon
FE-POC50,CAMR,snail,Calliotrochus marmoreus,NA,total_length,NA,,unknown snail and shrimp 50,uncertain,,"Shape looks right, and low profile series of ridges with ""tire mark"" interruptions is better than S. rubra; red brown diagonal markings - almost certainly Trochidae",567748,species,Mollusca,NA,NA,Gastropoda,Vetigastropoda,NA,Trochida,NA,NA,Trochoidea,Trochidae,Cantharidinae,Calliotrochus,Calliotrochus marmoreus
FE-POC33,CALT,hermit,Calcinus latens,NA,carapace_length,NA,,unknown hermits and fish 33,certain,,,208677,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Diogenidae,NA,Calcinus,Calcinus latens
FE-POC33,FECH,shrimp,Fennera chacei,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed","Body like FECH, markings gone from ethanol?",220125,species,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Fennera,Fennera chacei
FE-POC33,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed",too skinny for a FECH,107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC33,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed",too skinny for a FECH,107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC33,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed",too skinny for a FECH,107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC33,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed",too skinny for a FECH,107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC33,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed",too skinny for a FECH,107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
FE-POC33,PESP,shrimp,Periclimenes,NA,rostrum_to_tail,NA,,unknown clear shrimp 33,revision_possible,"16 recorded, 14 photographed",too skinny for a FECH,107035,genus,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,NA,Periclimenes,NA
